co2_concentration,air_temperature,relative_humidity,kitchen,livingroom,bedroom,office,kitchen_livingroom,day_sin,day_cos,hour_sin,hour_cos
706.8772833,21.73865417,33.79751333,0,0,0,0,1,-0.781831482,0.623489802,0.258819045,-0.965925826
712.9826333,21.75857517,33.941104,0,0,0,0,1,-0.781831482,0.623489802,0.258819045,-0.965925826
736.3629167,21.78180933,34.20072633,0,0,0,0,1,-0.781831482,0.623489802,0.258819045,-0.965925826
723.3108833,21.77350017,34.28806833,0,0,0,0,1,-0.781831482,0.623489802,0.258819045,-0.965925826
738.7545167,21.76685983,34.55534967,0,0,0,0,1,-0.781831482,0.623489802,1.22E-16,-1
720.52495,21.750266,34.60754567,0,0,0,0,1,-0.781831482,0.623489802,1.22E-16,-1
692.3437333,21.839886,34.38677517,0,0,0,0,1,-0.781831482,0.623489802,1.22E-16,-1
695.0134833,21.92293217,34.2586795,0,0,0,0,1,-0.781831482,0.623489802,1.22E-16,-1
683.0335,21.9046835,34.22339333,0,0,0,0,1,-0.781831482,0.623489802,-0.258819045,-0.965925826
648.99415,21.90136683,34.13817083,0,0,0,0,1,-0.781831482,0.623489802,-0.258819045,-0.965925826
696.9289333,21.98022867,34.6034155,0,0,0,0,1,-0.781831482,0.623489802,-0.258819045,-0.965925826
712.8241,22.07737417,34.6421585,0,0,0,0,1,-0.781831482,0.623489802,-0.258819045,-0.965925826
724.7881333,22.09895,34.67674,0,0,0,0,1,-0.781831482,0.623489802,-0.5,-0.866025404
718.3100333,22.093954,34.7626155,0,0,0,0,1,-0.781831482,0.623489802,-0.5,-0.866025404
702.2667833,22.07734617,34.57353967,0,0,0,0,1,-0.781831482,0.623489802,-0.5,-0.866025404
701.6193167,22.02253017,34.55983767,0,0,0,0,1,-0.781831482,0.623489802,-0.5,-0.866025404
704.84015,21.97769217,34.56339783,0,0,0,0,1,-0.781831482,0.623489802,-0.707106781,-0.707106781
697.4492167,21.96274967,34.6556115,0,0,0,0,1,-0.781831482,0.623489802,-0.707106781,-0.707106781
718.96905,21.97601283,34.7463015,0,0,0,0,1,-0.781831482,0.623489802,-0.707106781,-0.707106781
698.0686333,21.94612433,34.81910217,0,0,0,0,1,-0.781831482,0.623489802,-0.707106781,-0.707106781
732.2076667,21.91624983,34.95693017,0,0,0,0,1,-0.781831482,0.623489802,-0.866025404,-0.5
709.5316333,21.89798717,34.94755017,0,0,0,0,1,-0.781831482,0.623489802,-0.866025404,-0.5
737.1722167,21.86811617,35.240448,0,0,0,0,1,-0.781831482,0.623489802,-0.866025404,-0.5
730.9160333,21.83159783,35.33858483,0,0,0,0,1,-0.781831482,0.623489802,-0.866025404,-0.5
715.9062,21.79672733,35.20347217,0,0,0,0,1,-0.781831482,0.623489802,-0.965925826,-0.258819045
731.7126833,21.77680633,35.23079317,0,0,0,0,1,-0.781831482,0.623489802,-0.965925826,-0.258819045
774.2606667,21.78343267,35.2646645,0,0,0,0,1,-0.781831482,0.623489802,-0.965925826,-0.258819045
769.0643,21.7701555,35.41543267,0,0,0,0,1,-0.781831482,0.623489802,-0.965925826,-0.258819045
778.8849167,21.77348617,35.47129767,0,0,0,0,1,-0.781831482,0.623489802,-1,-1.84E-16
737.32085,21.7701625,35.60635317,0,0,0,0,1,-0.781831482,0.623489802,-1,-1.84E-16
675.8326333,21.92544333,34.902596,0,0,0,0,1,-0.781831482,0.623489802,-1,-1.84E-16
701.5047833,21.86814067,36.52537433,0,0,0,0,1,-0.781831482,0.623489802,-1,-1.84E-16
702.5492,22.02590983,36.50308,0,0,0,0,1,-0.781831482,0.623489802,-0.965925826,0.258819045
705.8059167,22.3329605,36.78377917,0,0,0,0,1,-0.781831482,0.623489802,-0.965925826,0.258819045
731.3631,22.35451883,36.79787225,0,0,0,0,1,-0.781831482,0.623489802,-0.965925826,0.258819045
779.9971167,22.26988083,36.80188067,0,0,0,0,1,-0.781831482,0.623489802,-0.965925826,0.258819045
782.6679667,22.168635,36.494281,0,0,0,0,1,-0.781831482,0.623489802,-0.866025404,0.5
762.9144,22.093926,36.20693367,0,0,0,0,1,-0.781831482,0.623489802,-0.866025404,0.5
770.3141333,22.04578183,36.05744017,0,0,0,0,1,-0.781831482,0.623489802,-0.866025404,0.5
784.8421833,21.99265217,35.93997333,0,0,0,0,1,-0.781831482,0.623489802,-0.866025404,0.5
802.1556167,21.96276017,36.03737967,0,0,0,0,1,-0.781831482,0.623489802,-0.707106781,0.707106781
795.9181333,21.92126333,36.00342533,0,0,0,0,1,-0.781831482,0.623489802,-0.707106781,0.707106781
818.1217333,21.9146055,35.96231933,0,0,0,0,1,-0.781831482,0.623489802,-0.707106781,0.707106781
811.9982333,21.87808717,35.93820617,0,0,0,0,1,-0.781831482,0.623489802,-0.707106781,0.707106781
799.8943667,21.85151183,35.89905917,0,0,0,0,1,-0.781831482,0.623489802,-0.5,0.866025404
799.9086667,21.82163383,35.8255225,0,0,0,0,1,-0.781831482,0.623489802,-0.5,0.866025404
817.8695667,21.82660533,35.91088517,0,0,0,0,1,-0.781831482,0.623489802,-0.5,0.866025404
827.9407,21.79672033,35.828782,0,0,0,0,1,-0.781831482,0.623489802,-0.5,0.866025404
815.7983333,21.7701485,35.86347233,0,0,0,0,1,-0.781831482,0.623489802,-0.258819045,0.965925826
812.6611,21.73197883,35.82312817,0,0,0,0,1,-0.781831482,0.623489802,-0.258819045,0.965925826
829.48395,21.72699333,35.90514283,0,0,0,0,1,-0.781831482,0.623489802,-0.258819045,0.965925826
823.3621,21.71702933,35.94119083,0,0,0,0,1,-0.781831482,0.623489802,-0.258819045,0.965925826
844.75035,21.68381717,35.99692117,0,0,0,0,1,-2.45E-16,1,0,1
821.1697333,21.66721633,35.96723717,0,0,0,0,1,-2.45E-16,1,0,1
821.9647333,21.66722333,35.89897067,0,0,0,0,1,-2.45E-16,1,0,1
750.9254833,21.63733133,35.54262633,0,0,0,0,1,-2.45E-16,1,0,1
726.2647,21.560971,35.41771267,0,0,0,0,1,-2.45E-16,1,0.258819045,0.965925826
705.1275167,21.5161505,35.32846333,0,0,0,0,1,-2.45E-16,1,0.258819045,0.965925826
678.108,21.4837675,35.21421725,0,0,0,0,1,-2.45E-16,1,0.258819045,0.965925826
670.7066167,21.43978317,35.17571033,0,0,0,0,1,-2.45E-16,1,0.258819045,0.965925826
664.4713333,21.39330083,35.13688983,0,0,0,0,1,-2.45E-16,1,0.5,0.866025404
660.7643167,21.36009567,35.097634,0,0,0,0,1,-2.45E-16,1,0.5,0.866025404
618.83355,21.34016067,35.05957533,0,0,0,0,1,-2.45E-16,1,0.5,0.866025404
631.3068667,21.30531117,35.047397,0,0,0,0,1,-2.45E-16,1,0.5,0.866025404
611.3093833,21.26878933,35.02948183,0,0,0,0,1,-2.45E-16,1,0.707106781,0.707106781
622.8968167,21.24387933,34.9983,0,0,0,0,1,-2.45E-16,1,0.707106781,0.707106781
628.04685,21.23556667,34.981499,0,0,0,0,1,-2.45E-16,1,0.707106781,0.707106781
620.4621833,21.222307,35.020646,0,0,0,0,1,-2.45E-16,1,0.707106781,0.707106781
607.4537333,21.21565267,35.00150783,0,0,0,0,1,-2.45E-16,1,0.866025404,0.5
624.2809833,21.21898683,35.04530333,0,0,0,0,1,-2.45E-16,1,0.866025404,0.5
613.3674167,21.262142,35.05625867,0,0,0,0,1,-2.45E-16,1,0.866025404,0.5
621.08435,21.26548667,35.085891,0,0,0,0,1,-2.45E-16,1,0.866025404,0.5
618.5775333,21.27045817,35.120063,0,0,0,0,1,-2.45E-16,1,0.965925826,0.258819045
642.2495833,21.29370983,35.164185,0,0,0,0,1,-2.45E-16,1,0.965925826,0.258819045
629.7988167,21.32359133,35.1750315,0,0,0,0,1,-2.45E-16,1,0.965925826,0.258819045
635.5050167,21.32025717,35.1762545,0,0,0,0,1,-2.45E-16,1,0.965925826,0.258819045
649.2666667,21.321933,35.2445155,0,0,0,0,1,-2.45E-16,1,1,6.12E-17
719.8736333,21.31862333,35.82334033,0,0,0,0,1,-2.45E-16,1,1,6.12E-17
719.7305,21.37340433,36.16027167,0,0,0,0,1,-2.45E-16,1,1,6.12E-17
694.1639,21.42652,36.30365017,0,0,0,0,1,-2.45E-16,1,1,6.12E-17
701.5058833,21.476333,36.23658633,0,0,0,0,1,-2.45E-16,1,0.965925826,-0.258819045
713.4919167,21.51450967,36.31004,0,0,0,0,1,-2.45E-16,1,0.965925826,-0.258819045
713.3228667,21.57095075,36.25792425,0,0,0,0,1,-2.45E-16,1,0.965925826,-0.258819045
708.3963333,21.575938,36.14722817,0,0,0,0,1,-2.45E-16,1,0.965925826,-0.258819045
704.6942667,21.5510455,36.03231617,0,0,0,0,1,-2.45E-16,1,0.866025404,-0.5
705.61315,21.54440517,35.96573933,0,0,0,0,1,-2.45E-16,1,0.866025404,-0.5
706.0057,21.54772533,35.91919717,0,0,0,0,1,-2.45E-16,1,0.866025404,-0.5
689.897,21.55935467,35.84185683,0,0,0,0,1,-2.45E-16,1,0.866025404,-0.5
683.4486,21.55934767,35.81739133,0,0,0,0,1,-2.45E-16,1,0.707106781,-0.707106781
680.6142667,21.5709735,35.7980355,0,0,0,0,1,-2.45E-16,1,0.707106781,-0.707106781
692.7511333,21.63404617,35.916373,0,0,0,0,1,-2.45E-16,1,0.707106781,-0.707106781
720.08565,21.6606075,36.09788767,0,0,0,0,1,-2.45E-16,1,0.707106781,-0.707106781
685.2044167,21.65729433,35.90057733,0,0,0,0,1,-2.45E-16,1,0.5,-0.866025404
688.80185,21.65896317,35.91454867,0,0,0,0,1,-2.45E-16,1,0.5,-0.866025404
704.9458833,21.70210433,36.20244017,0,0,0,0,1,-2.45E-16,1,0.5,-0.866025404
718.59465,21.700446,36.304329,0,0,0,0,1,-2.45E-16,1,0.5,-0.866025404
685.8254833,21.66723733,36.12412033,0,0,0,0,1,-2.45E-16,1,0.258819045,-0.965925826
671.5419,21.63404267,36.02024667,0,0,0,0,1,-2.45E-16,1,0.258819045,-0.965925826
635.1581167,21.61743133,35.897613,0,0,0,0,1,-2.45E-16,1,0.258819045,-0.965925826
613.84535,21.59253183,35.76832017,0,0,0,0,1,-2.45E-16,1,0.258819045,-0.965925826
624.2776833,21.54937317,35.71645067,0,0,0,0,1,-2.45E-16,1,1.22E-16,-1
612.9468167,21.52945217,35.66292283,0,0,0,0,1,-2.45E-16,1,1.22E-16,-1
576.39185,21.51781583,35.59147983,0,0,0,0,1,-2.45E-16,1,1.22E-16,-1
589.35135,21.516147,35.50367117,0,0,0,0,1,-2.45E-16,1,1.22E-16,-1
577.12855,21.48295583,35.512507,0,0,0,0,1,-2.45E-16,1,-0.258819045,-0.965925826
564.9228,21.44807483,35.45278117,0,0,0,0,1,-2.45E-16,1,-0.258819045,-0.965925826
562.1126667,21.43395975,35.38368825,0,0,0,0,1,-2.45E-16,1,-0.258819045,-0.965925826
575.9916,21.41985517,35.296872,0,0,0,0,1,-2.45E-16,1,-0.258819045,-0.965925826
553.83365,21.39330083,35.3021735,0,0,0,0,1,-2.45E-16,1,-0.5,-0.866025404
551.0218667,21.36507417,35.237908,0,0,0,0,1,-2.45E-16,1,-0.5,-0.866025404
603.8827,21.35511367,35.46890333,0,0,0,0,1,-2.45E-16,1,-0.5,-0.866025404
616.3609667,21.3916285,35.633783,0,0,0,0,1,-2.45E-16,1,-0.5,-0.866025404
612.69245,21.40325783,35.61235933,0,0,0,0,1,-2.45E-16,1,-0.707106781,-0.707106781
620.2402667,21.38831883,35.554017,0,0,0,0,1,-2.45E-16,1,-0.707106781,-0.707106781
623.3973,21.37501367,35.49706367,0,0,0,0,1,-2.45E-16,1,-0.707106781,-0.707106781
636.1447833,21.37335533,35.52239983,0,0,0,0,1,-2.45E-16,1,-0.707106781,-0.707106781
630.0289833,21.37502417,35.592024,0,0,0,0,1,-2.45E-16,1,-0.866025404,-0.5
630.5613667,21.37999917,35.65876133,0,0,0,0,1,-2.45E-16,1,-0.866025404,-0.5
632.4641667,21.376665,35.62059383,0,0,0,0,1,-2.45E-16,1,-0.866025404,-0.5
640.1067167,21.3667115,35.6847505,0,0,0,0,1,-2.45E-16,1,-0.866025404,-0.5
639.1773833,21.33849183,35.7003285,0,0,0,0,1,-2.45E-16,1,-0.965925826,-0.258819045
673.08295,21.3517655,35.74621767,0,0,0,0,1,-2.45E-16,1,-0.965925826,-0.258819045
698.4463333,21.38329833,35.7792755,0,0,0,0,1,-2.45E-16,1,-0.965925826,-0.258819045
685.8579333,21.38496017,35.74235683,0,0,0,0,1,-2.45E-16,1,-0.965925826,-0.258819045
689.6657333,21.37833733,35.67045267,0,0,0,0,1,-2.45E-16,1,-1,-1.84E-16
686.5852833,21.45307433,35.55934983,0,0,0,0,1,-2.45E-16,1,-1,-1.84E-16
621.2375667,21.76597033,34.428283,0,0,0,0,1,-2.45E-16,1,-1,-1.84E-16
627.4385667,21.79335117,35.3279505,0,0,0,0,1,-2.45E-16,1,-1,-1.84E-16
645.4005667,21.75685033,36.0524025,0,0,0,0,1,-2.45E-16,1,-0.965925826,0.258819045
655.3197667,21.70705133,36.1326555,0,0,0,0,1,-2.45E-16,1,-0.965925826,0.258819045
655.3563417,21.68131392,36.08478425,0,0,0,0,1,-2.45E-16,1,-0.965925826,0.258819045
639.43505,21.61243883,35.88964783,0,0,0,0,1,-2.45E-16,1,-0.965925826,0.258819045
650.52475,21.57923017,35.965874,0,0,0,0,1,-2.45E-16,1,-0.866025404,0.5
679.0666167,21.5410535,36.05824817,0,0,0,0,1,-2.45E-16,1,-0.866025404,0.5
675.3618,21.50783433,36.16247417,0,0,0,0,1,-2.45E-16,1,-0.866025404,0.5
676.91275,21.49953567,36.16522083,0,0,0,0,1,-2.45E-16,1,-0.866025404,0.5
710.7666167,21.46965417,36.40331067,0,0,0,0,1,-2.45E-16,1,-0.707106781,0.707106781
721.6531,21.46466167,36.5728075,0,0,0,0,1,-2.45E-16,1,-0.707106781,0.707106781
719.73985,21.45968667,36.594827,0,0,0,0,1,-2.45E-16,1,-0.707106781,0.707106781
724.1395667,21.456356,36.61461817,0,0,0,0,1,-2.45E-16,1,-0.707106781,0.707106781
732.0777333,21.4463955,36.69527517,0,0,0,0,1,-2.45E-16,1,-0.5,0.866025404
718.3540333,21.42978767,36.69959717,0,0,0,0,1,-2.45E-16,1,-0.5,0.866025404
711.0814833,21.4364175,36.80265733,0,0,0,0,1,-2.45E-16,1,-0.5,0.866025404
737.4568333,21.4165,36.86797983,0,0,0,0,1,-2.45E-16,1,-0.5,0.866025404
722.6595667,21.40819783,36.88257833,0,0,0,0,1,-2.45E-16,1,-0.258819045,0.965925826
699.9725333,21.38827683,36.82149483,0,0,0,0,1,-2.45E-16,1,-0.258819045,0.965925826
728.0155667,21.38826983,36.87819917,0,0,0,0,1,-2.45E-16,1,-0.258819045,0.965925826
688.6158167,21.36004317,36.79425683,0,0,0,0,1,-2.45E-16,1,-0.258819045,0.965925826
709.2860667,21.36337033,36.85542333,0,0,0,0,1,0.781831482,0.623489802,0,1
635.9,21.9,27.3,0,0,1,0,0,0.781831482,0.623489802,0,1
658.9333333,21.83333333,27.3,0,0,1,0,0,0.781831482,0.623489802,0,1
664.8333333,21.8,27.2,0,0,1,0,0,0.781831482,0.623489802,0,1
665.4,21.8,27.2,0,0,1,0,0,0.781831482,0.623489802,0,1
638.2,21.8,27.26666667,0,0,1,0,0,0.781831482,0.623489802,0.258819045,0.965925826
643.8,21.8,27.3,0,0,1,0,0,0.781831482,0.623489802,0.258819045,0.965925826
650.7666667,21.86666667,27.3,0,0,1,0,0,0.781831482,0.623489802,0.258819045,0.965925826
630,21.9,27.43333333,0,0,1,0,0,0.781831482,0.623489802,0.258819045,0.965925826
644.8666667,21.9,27.46666667,0,0,1,0,0,0.781831482,0.623489802,0.5,0.866025404
644.8666667,21.9,27.5,0,0,1,0,0,0.781831482,0.623489802,0.5,0.866025404
630.7666667,22,27.5,0,0,1,0,0,0.781831482,0.623489802,0.5,0.866025404
619.7333333,22,27.46666667,0,0,1,0,0,0.781831482,0.623489802,0.5,0.866025404
626.4333333,22,27.4,0,0,1,0,0,0.781831482,0.623489802,0.707106781,0.707106781
622.3,22,27.4,0,0,1,0,0,0.781831482,0.623489802,0.707106781,0.707106781
638.2,22.1,27.4,0,0,1,0,0,0.781831482,0.623489802,0.707106781,0.707106781
659.2,22.1,27.43333333,0,0,1,0,0,0.781831482,0.623489802,0.707106781,0.707106781
636.6666667,22.16666667,27.4,0,0,1,0,0,0.781831482,0.623489802,0.866025404,0.5
651.2666667,22.2,27.43333333,0,0,1,0,0,0.781831482,0.623489802,0.866025404,0.5
621.9,22.2,27.5,0,0,1,0,0,0.781831482,0.623489802,0.866025404,0.5
635.3666667,22.3,27.6,0,0,1,0,0,0.781831482,0.623489802,0.866025404,0.5
642.8,22.3,27.7,0,0,1,0,0,0.781831482,0.623489802,0.965925826,0.258819045
644.3333333,22.3,27.66666667,0,0,1,0,0,0.781831482,0.623489802,0.965925826,0.258819045
648.7,22.4,27.7,0,0,1,0,0,0.781831482,0.623489802,0.965925826,0.258819045
638.2,22.4,27.6,0,0,1,0,0,0.781831482,0.623489802,0.965925826,0.258819045
636.1333333,22.4,27.6,0,0,1,0,0,0.781831482,0.623489802,1,6.12E-17
633.8666667,22.46666667,27.56666667,0,0,1,0,0,0.781831482,0.623489802,1,6.12E-17
643.1666667,22.5,27.6,0,0,1,0,0,0.781831482,0.623489802,1,6.12E-17
642.3,22.5,27.56666667,0,0,1,0,0,0.781831482,0.623489802,1,6.12E-17
643.3333333,22.5,27.53333333,0,0,1,0,0,0.781831482,0.623489802,0.965925826,-0.258819045
640.5333333,22.5,27.5,0,0,1,0,0,0.781831482,0.623489802,0.965925826,-0.258819045
644.3666667,22.5,27.46666667,0,0,1,0,0,0.781831482,0.623489802,0.965925826,-0.258819045
657.6666667,22.5,27.46666667,0,0,1,0,0,0.781831482,0.623489802,0.965925826,-0.258819045
652.3,22.5,27.4,0,0,1,0,0,0.781831482,0.623489802,0.866025404,-0.5
644.8666667,22.5,27.4,0,0,1,0,0,0.781831482,0.623489802,0.866025404,-0.5
639.7666667,22.56666667,27.6,0,0,1,0,0,0.781831482,0.623489802,0.866025404,-0.5
658.4333333,22.6,27.93333333,0,0,1,0,0,0.781831482,0.623489802,0.866025404,-0.5
670.5,22.6,28,0,0,1,0,0,0.781831482,0.623489802,0.707106781,-0.707106781
668.7,22.6,27.73333333,0,0,1,0,0,0.781831482,0.623489802,0.707106781,-0.707106781
676.8,22.6,27.66666667,0,0,1,0,0,0.781831482,0.623489802,0.707106781,-0.707106781
671.5333333,22.6,27.83333333,0,0,1,0,0,0.781831482,0.623489802,0.707106781,-0.707106781
655.3333333,22.6,27.8,0,0,1,0,0,0.781831482,0.623489802,0.5,-0.866025404
679.7333333,22.6,27.7,0,0,1,0,0,0.781831482,0.623489802,0.5,-0.866025404
685.0666667,22.6,27.66666667,0,0,1,0,0,0.781831482,0.623489802,0.5,-0.866025404
679.7333333,22.6,27.73333333,0,0,1,0,0,0.781831482,0.623489802,0.5,-0.866025404
659.2333333,22.6,27.6,0,0,1,0,0,0.781831482,0.623489802,0.258819045,-0.965925826
686.9,22.6,27.53333333,0,0,1,0,0,0.781831482,0.623489802,0.258819045,-0.965925826
678.9666667,22.6,27.43333333,0,0,1,0,0,0.781831482,0.623489802,0.258819045,-0.965925826
679.4666667,22.6,27.2,0,0,1,0,0,0.781831482,0.623489802,0.258819045,-0.965925826
654.6,22.6,27.03333333,0,0,1,0,0,0.781831482,0.623489802,1.22E-16,-1
625.9,22.5,26.9,0,0,1,0,0,0.781831482,0.623489802,1.22E-16,-1
613.8333333,22.5,26.83333333,0,0,1,0,0,0.781831482,0.623489802,1.22E-16,-1
615.4,22.5,26.76666667,0,0,1,0,0,0.781831482,0.623489802,1.22E-16,-1
593.8333333,22.5,26.76666667,0,0,1,0,0,0.781831482,0.623489802,-0.258819045,-0.965925826
601.8,22.5,26.8,0,0,1,0,0,0.781831482,0.623489802,-0.258819045,-0.965925826
621.4,22.5,26.6,0,0,1,0,0,0.781831482,0.623489802,-0.258819045,-0.965925826
617.7,22.5,26.43333333,0,0,1,0,0,0.781831482,0.623489802,-0.258819045,-0.965925826
630.5,22.5,26.73333333,0,0,1,0,0,0.781831482,0.623489802,-0.5,-0.866025404
625.8666667,22.43333333,26.8,0,0,1,0,0,0.781831482,0.623489802,-0.5,-0.866025404
619.8666667,22.46666667,26.7,0,0,1,0,0,0.781831482,0.623489802,-0.5,-0.866025404
637.7,22.4,26.6,0,0,1,0,0,0.781831482,0.623489802,-0.5,-0.866025404
645.6333333,22.4,26.46666667,0,0,1,0,0,0.781831482,0.623489802,-0.707106781,-0.707106781
646.4,22.4,26.6,0,0,1,0,0,0.781831482,0.623489802,-0.707106781,-0.707106781
678.4333333,22.4,26.53333333,0,0,1,0,0,0.781831482,0.623489802,-0.707106781,-0.707106781
682.3,22.43333333,26.6,0,0,1,0,0,0.781831482,0.623489802,-0.707106781,-0.707106781
685.3666667,22.4,26.53333333,0,0,1,0,0,0.781831482,0.623489802,-0.866025404,-0.5
658.9666667,22.4,26.4,0,0,1,0,0,0.781831482,0.623489802,-0.866025404,-0.5
654.2,22.4,26.1,0,0,1,0,0,0.781831482,0.623489802,-0.866025404,-0.5
663.8333333,22.4,26.13333333,0,0,1,0,0,0.781831482,0.623489802,-0.866025404,-0.5
699.7,22.4,26.23333333,0,0,1,0,0,0.781831482,0.623489802,-0.965925826,-0.258819045
669.7333333,22.4,26.1,0,0,1,0,0,0.781831482,0.623489802,-0.965925826,-0.258819045
689.4666667,22.4,26.36666667,0,0,1,0,0,0.781831482,0.623489802,-0.965925826,-0.258819045
692.5333333,22.4,26.46666667,0,0,1,0,0,0.781831482,0.623489802,-0.965925826,-0.258819045
673.3333333,22.4,26.66666667,0,0,1,0,0,0.781831482,0.623489802,-1,-1.84E-16
675.1,22.4,26.8,0,0,1,0,0,0.781831482,0.623489802,-1,-1.84E-16
696.5333333,22.4,26.93333333,0,0,1,0,0,0.781831482,0.623489802,-1,-1.84E-16
716.6333333,22.4,27.06666667,0,0,1,0,0,0.781831482,0.623489802,-1,-1.84E-16
694.5666667,22.4,27,0,0,1,0,0,0.781831482,0.623489802,-0.965925826,0.258819045
709.2,22.4,26.9,0,0,1,0,0,0.781831482,0.623489802,-0.965925826,0.258819045
712.9,22.4,26.83333333,0,0,1,0,0,0.781831482,0.623489802,-0.965925826,0.258819045
704.8666667,22.4,26.83333333,0,0,1,0,0,0.781831482,0.623489802,-0.965925826,0.258819045
699.9666667,22.4,26.6,0,0,1,0,0,0.781831482,0.623489802,-0.866025404,0.5
707.9,22.4,26.6,0,0,1,0,0,0.781831482,0.623489802,-0.866025404,0.5
731.8666667,22.4,26.6,0,0,1,0,0,0.781831482,0.623489802,-0.866025404,0.5
706.6333333,22.4,26.6,0,0,1,0,0,0.781831482,0.623489802,-0.866025404,0.5
705.0666667,22.4,26.43333333,0,0,1,0,0,0.781831482,0.623489802,-0.707106781,0.707106781
703.0666667,22.36666667,26.36666667,0,0,1,0,0,0.781831482,0.623489802,-0.707106781,0.707106781
704.0666667,22.4,26.36666667,0,0,1,0,0,0.781831482,0.623489802,-0.707106781,0.707106781
680.7333333,22.36666667,26.26666667,0,0,1,0,0,0.781831482,0.623489802,-0.707106781,0.707106781
660.4666667,22.3,26.16666667,0,0,1,0,0,0.781831482,0.623489802,-0.5,0.866025404
667.9333333,22.3,26.2,0,0,1,0,0,0.781831482,0.623489802,-0.5,0.866025404
667.4333333,22.33333333,26.26666667,0,0,1,0,0,0.781831482,0.623489802,-0.5,0.866025404
698.7,22.3,26.33333333,0,0,1,0,0,0.781831482,0.623489802,-0.5,0.866025404
691,22.3,26.23333333,0,0,1,0,0,0.781831482,0.623489802,-0.258819045,0.965925826
681.5333333,22.3,26,0,0,1,0,0,0.781831482,0.623489802,-0.258819045,0.965925826
678.2,22.26666667,25.76666667,0,0,1,0,0,0.781831482,0.623489802,-0.258819045,0.965925826
657.9333333,22.2,25.8,0,0,1,0,0,0.781831482,0.623489802,-0.258819045,0.965925826
660.5,22.13333333,25.83333333,0,0,1,0,0,0.974927912,-0.222520934,0,1
668.6666667,22.1,25.86666667,0,0,1,0,0,0.974927912,-0.222520934,0,1
661.4,22.1,25.93333333,0,0,1,0,0,0.974927912,-0.222520934,0,1
663.8,22.1,25.93333333,0,0,1,0,0,0.974927912,-0.222520934,0,1
661.5333333,22.06666667,26.06666667,0,0,1,0,0,0.974927912,-0.222520934,0.258819045,0.965925826
638.2,22.03333333,26.1,0,0,1,0,0,0.974927912,-0.222520934,0.258819045,0.965925826
659.4666667,22.06666667,26.13333333,0,0,1,0,0,0.974927912,-0.222520934,0.258819045,0.965925826
655.3666667,22.03333333,26.2,0,0,1,0,0,0.974927912,-0.222520934,0.258819045,0.965925826
660,22,26.2,0,0,1,0,0,0.974927912,-0.222520934,0.5,0.866025404
652.3,22,26.36666667,0,0,1,0,0,0.974927912,-0.222520934,0.5,0.866025404
654.8666667,22,26.53333333,0,0,1,0,0,0.974927912,-0.222520934,0.5,0.866025404
657.9333333,22,26.56666667,0,0,1,0,0,0.974927912,-0.222520934,0.5,0.866025404
650.7666667,22,26.7,0,0,1,0,0,0.974927912,-0.222520934,0.707106781,0.707106781
648.7,22,26.8,0,0,1,0,0,0.974927912,-0.222520934,0.707106781,0.707106781
663.0666667,22,26.9,0,0,1,0,0,0.974927912,-0.222520934,0.707106781,0.707106781
659.7333333,22,26.86666667,0,0,1,0,0,0.974927912,-0.222520934,0.707106781,0.707106781
653.3,22,26.9,0,0,1,0,0,0.974927912,-0.222520934,0.866025404,0.5
663.6,22,27,0,0,1,0,0,0.974927912,-0.222520934,0.866025404,0.5
676.0333333,22,27.13333333,0,0,1,0,0,0.974927912,-0.222520934,0.866025404,0.5
658.9666667,22,27.13333333,0,0,1,0,0,0.974927912,-0.222520934,0.866025404,0.5
662,22,27.26666667,0,0,1,0,0,0.974927912,-0.222520934,0.965925826,0.258819045
652.2666667,21.9,27.36666667,0,0,1,0,0,0.974927912,-0.222520934,0.965925826,0.258819045
639.6,22,27.43333333,0,0,1,0,0,0.974927912,-0.222520934,0.965925826,0.258819045
668.4666667,22,27.46666667,0,0,1,0,0,0.974927912,-0.222520934,0.965925826,0.258819045
669.7666667,22,27.56666667,0,0,1,0,0,0.974927912,-0.222520934,1,6.12E-17
671.5,22,27.7,0,0,1,0,0,0.974927912,-0.222520934,1,6.12E-17
658.2,22,27.7,0,0,1,0,0,0.974927912,-0.222520934,1,6.12E-17
657.1666667,22,27.8,0,0,1,0,0,0.974927912,-0.222520934,1,6.12E-17
651.8,22,27.8,0,0,1,0,0,0.974927912,-0.222520934,0.965925826,-0.258819045
645.6333333,21.9,27.8,0,0,1,0,0,0.974927912,-0.222520934,0.965925826,-0.258819045
620.6333333,22,27.76666667,0,0,1,0,0,0.974927912,-0.222520934,0.965925826,-0.258819045
653.3333333,22,28.03333333,0,0,1,0,0,0.974927912,-0.222520934,0.965925826,-0.258819045
656.4,22,28.2,0,0,1,0,0,0.974927912,-0.222520934,0.866025404,-0.5
641.0333333,22,28.2,0,0,1,0,0,0.974927912,-0.222520934,0.866025404,-0.5
649.5,22,28.23333333,0,0,1,0,0,0.974927912,-0.222520934,0.866025404,-0.5
677.9333333,22,28.4,0,0,1,0,0,0.974927912,-0.222520934,0.866025404,-0.5
682.5,22,28.43333333,0,0,1,0,0,0.974927912,-0.222520934,0.707106781,-0.707106781
678.9333333,22,28.5,0,0,1,0,0,0.974927912,-0.222520934,0.707106781,-0.707106781
671,22,28.53333333,0,0,1,0,0,0.974927912,-0.222520934,0.707106781,-0.707106781
