DateTime,co2_concentration,air_temperature,relative_humidity,room_no,kitchen,livingroom,bedroom,office,kitchen_livingroom,Hour of the day,Day number of the week,Day_of_year,day_label,occupancy_ground_truth,floor_area,apt_no,room_type,room_type_string,day_sin,day_cos,hour_sin,hour_cos
30-01-23 00:00,637.0806,20.40035,37.545722,1,0,0,1,0,0,0,1,30,0,0,16,1,1,bedroom,0.78,0.62,0.00,1.00
30-01-23 00:15,637.6305333,20.37381667,37.561137,1,0,0,1,0,0,0,1,30,0,0,16,1,1,bedroom,0.78,0.62,0.00,1.00
30-01-23 00:30,628.9690833,20.38045,37.5565125,1,0,0,1,0,0,0,1,30,0,0,16,1,1,bedroom,0.78,0.62,0.00,1.00
30-01-23 00:45,790.2370333,20.48326667,39.121135,1,0,0,1,0,0,0,1,30,0,0,16,1,1,bedroom,0.78,0.62,0.00,1.00
30-01-23 01:00,861.7283667,20.62256667,39.66066,1,0,0,1,0,0,1,1,30,0,1,16,1,1,bedroom,0.78,0.62,0.26,0.97
30-01-23 01:15,867.2277,20.68558333,39.617498,1,0,0,1,0,0,1,1,30,0,1,16,1,1,bedroom,0.78,0.62,0.26,0.97
30-01-23 01:30,861.4534,20.70548333,39.571253,1,0,0,1,0,0,1,1,30,0,1,16,1,1,bedroom,0.78,0.62,0.26,0.97
30-01-23 01:45,870.2523333,20.69553333,39.611332,1,0,0,1,0,0,1,1,30,0,1,16,1,1,bedroom,0.78,0.62,0.26,0.97
30-01-23 02:00,849.3548667,20.69221667,39.543506,1,0,0,1,0,0,2,1,30,0,1,16,1,1,bedroom,0.78,0.62,0.50,0.87
30-01-23 02:15,848.5299667,20.7088,39.599,1,0,0,1,0,0,2,1,30,0,1,16,1,1,bedroom,0.78,0.62,0.50,0.87
30-01-23 02:30,848.255,20.73533333,39.602083,1,0,0,1,0,0,2,1,30,0,1,16,1,1,bedroom,0.78,0.62,0.50,0.87
30-01-23 02:45,825.4327667,20.74528333,39.586668,1,0,0,1,0,0,2,1,30,0,1,16,1,1,bedroom,0.78,0.62,0.50,0.87
30-01-23 03:00,817.4587333,20.75523333,39.562004,1,0,0,1,0,0,3,1,30,0,1,16,1,1,bedroom,0.78,0.62,0.71,0.71
30-01-23 03:15,815.259,20.7685,39.534257,1,0,0,1,0,0,3,1,30,0,1,16,1,1,bedroom,0.78,0.62,0.71,0.71
30-01-23 03:30,813.4717167,20.79835,39.481846,1,0,0,1,0,0,3,1,30,0,1,16,1,1,bedroom,0.78,0.62,0.71,0.71
30-01-23 03:45,813.8841667,20.81493333,39.438684,1,0,0,1,0,0,3,1,30,0,1,16,1,1,bedroom,0.78,0.62,0.71,0.71
30-01-23 04:00,801.2357,20.83151667,39.377024,1,0,0,1,0,0,4,1,30,0,1,16,1,1,bedroom,0.78,0.62,0.87,0.50
30-01-23 04:15,802.8855,20.85473333,39.373941,1,0,0,1,0,0,4,1,30,0,1,16,1,1,bedroom,0.78,0.62,0.87,0.50
30-01-23 04:30,804.12285,20.88955833,39.35236,1,0,0,1,0,0,4,1,30,0,1,16,1,1,bedroom,0.78,0.62,0.87,0.50
30-01-23 04:45,795.1864333,20.90116667,39.377024,1,0,0,1,0,0,4,1,30,0,1,16,1,1,bedroom,0.78,0.62,0.87,0.50
30-01-23 05:00,803.9853667,20.90116667,39.392439,1,0,0,1,0,0,5,1,30,0,1,16,1,1,bedroom,0.78,0.62,0.97,0.26
30-01-23 05:15,802.0606,20.9078,39.364692,1,0,0,1,0,0,5,1,30,0,1,16,1,1,bedroom,0.78,0.62,0.97,0.26
30-01-23 05:30,797.6611333,20.91940833,39.309198,1,0,0,1,0,0,5,1,30,0,1,16,1,1,bedroom,0.78,0.62,0.97,0.26
30-01-23 05:45,789.1371667,20.94096667,39.256787,1,0,0,1,0,0,5,1,30,0,1,16,1,1,bedroom,0.78,0.62,0.97,0.26
30-01-23 06:00,792.9867,20.94096667,39.281451,1,0,0,1,0,0,6,1,30,0,1,16,1,1,bedroom,0.78,0.62,1.00,0.00
30-01-23 06:15,793.8116,20.95755,39.250621,1,0,0,1,0,0,6,1,30,0,1,16,1,1,bedroom,0.78,0.62,1.00,0.00
30-01-23 06:30,794.7739833,20.982425,39.2028345,1,0,0,1,0,0,6,1,30,0,1,16,1,1,bedroom,0.78,0.62,1.00,0.00
30-01-23 06:45,791.6118667,21.00398333,39.182795,1,0,0,1,0,0,6,1,30,0,1,16,1,1,bedroom,0.78,0.62,1.00,0.00
30-01-23 07:00,782.5379667,20.99071667,39.179712,1,0,0,1,0,0,7,1,30,0,0,16,1,1,bedroom,0.78,0.62,0.97,-0.26
30-01-23 07:15,794.3615333,20.98408333,39.158131,1,0,0,1,0,0,7,1,30,0,0,16,1,1,bedroom,0.78,0.62,0.97,-0.26
30-01-23 07:30,834.3691833,21.01393333,39.173546,1,0,0,1,0,0,7,1,30,0,0,16,1,1,bedroom,0.78,0.62,0.97,-0.26
30-01-23 07:45,801.7856333,20.83483333,38.988566,1,0,0,1,0,0,7,1,30,0,0,16,1,1,bedroom,0.78,0.62,0.97,-0.26
30-01-23 08:00,739.0932333,20.68226667,37.99584,1,0,0,1,0,0,8,1,30,0,0,16,1,1,bedroom,0.78,0.62,0.87,-0.50
30-01-23 08:15,701.4228,20.57945,37.144932,1,0,0,1,0,0,8,1,30,0,0,16,1,1,bedroom,0.78,0.62,0.87,-0.50
30-01-23 08:30,698.6731333,20.59271667,36.9738255,1,0,0,1,0,0,8,1,30,0,0,16,1,1,bedroom,0.78,0.62,0.87,-0.50
30-01-23 08:45,710.4967,20.62588333,37.373074,1,0,0,1,0,0,8,1,30,0,0,16,1,1,bedroom,0.78,0.62,0.87,-0.50
30-01-23 09:00,738.8182667,20.669,37.650544,1,0,0,1,0,0,9,1,30,0,0,16,1,1,bedroom,0.78,0.62,0.71,-0.71
30-01-23 09:15,739.0932333,20.71211667,37.863271,1,0,0,1,0,0,9,1,30,0,0,16,1,1,bedroom,0.78,0.62,0.71,-0.71
30-01-23 09:30,770.5769167,20.75191667,38.008172,1,0,0,1,0,0,9,1,30,0,0,16,1,1,bedroom,0.78,0.62,0.71,-0.71
30-01-23 09:45,775.6638,20.78176667,38.075998,1,0,0,1,0,0,9,1,30,0,0,16,1,1,bedroom,0.78,0.62,0.71,-0.71
30-01-23 10:00,780.6132,20.77513333,37.770781,1,0,0,1,0,0,10,1,30,0,0,16,1,1,bedroom,0.78,0.62,0.50,-0.87
30-01-23 10:15,779.2383667,20.79171667,37.801611,1,0,0,1,0,0,10,1,30,0,0,16,1,1,bedroom,0.78,0.62,0.50,-0.87
30-01-23 10:30,778.6884333,20.833175,37.8771445,1,0,0,1,0,0,10,1,30,0,0,16,1,1,bedroom,0.78,0.62,0.50,-0.87
30-01-23 10:45,801.7856333,20.84478333,37.958844,1,0,0,1,0,0,10,1,30,0,0,16,1,1,bedroom,0.78,0.62,0.50,-0.87
30-01-23 11:00,806.4600667,20.86468333,38.072915,1,0,0,1,0,0,11,1,30,0,0,16,1,1,bedroom,0.78,0.62,0.26,-0.97
30-01-23 11:15,800.9607333,20.8879,38.14999,1,0,0,1,0,0,11,1,30,0,0,16,1,1,bedroom,0.78,0.62,0.26,-0.97
30-01-23 11:30,812.0968833,20.91111667,38.0960375,1,0,0,1,0,0,11,1,30,0,0,16,1,1,bedroom,0.78,0.62,0.26,-0.97
30-01-23 11:45,802.0606,20.92106667,38.051334,1,0,0,1,0,0,11,1,30,0,0,16,1,1,bedroom,0.78,0.62,0.26,-0.97
30-01-23 12:00,789.4121333,20.9277,38.02667,1,0,0,1,0,0,12,1,30,0,0,16,1,1,bedroom,0.78,0.62,0.00,-1.00
30-01-23 12:15,792.1618,20.94096667,37.989674,1,0,0,1,0,0,12,1,30,0,0,16,1,1,bedroom,0.78,0.62,0.00,-1.00
30-01-23 12:30,807.8349,20.97910833,37.989674,1,0,0,1,0,0,12,1,30,0,0,16,1,1,bedroom,0.78,0.62,0.00,-1.00
30-01-23 12:45,787.4873667,20.9874,37.949595,1,0,0,1,0,0,12,1,30,0,0,16,1,1,bedroom,0.78,0.62,0.00,-1.00
30-01-23 13:00,796.8362333,20.9874,37.986591,1,0,0,1,0,0,13,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.26,-0.97
30-01-23 13:15,804.2603333,21.01725,38.02667,1,0,0,1,0,0,13,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.26,-0.97
30-01-23 13:30,806.7350333,21.07695,37.9418875,1,0,0,1,0,0,13,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.26,-0.97
30-01-23 13:45,796.2863,21.08026667,37.850939,1,0,0,1,0,0,13,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.26,-0.97
30-01-23 14:00,807.2849667,21.09353333,37.921848,1,0,0,1,0,0,14,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.50,-0.87
30-01-23 14:15,804.8102667,21.10016667,38.134575,1,0,0,1,0,0,14,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.50,-0.87
30-01-23 14:30,829.5572667,21.1068,38.9315305,1,0,0,1,0,0,14,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.50,-0.87
30-01-23 14:45,827.0825667,21.10016667,38.988566,1,0,0,1,0,0,14,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.50,-0.87
30-01-23 15:00,825.9827,21.10016667,38.936155,1,0,0,1,0,0,15,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.71,-0.71
30-01-23 15:15,829.0073333,21.10016667,38.926906,1,0,0,1,0,0,15,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.71,-0.71
30-01-23 15:30,815.5339667,21.10348333,38.76659,1,0,0,1,0,0,15,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.71,-0.71
30-01-23 15:45,783.9128,21.07695,38.569278,1,0,0,1,0,0,15,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.71,-0.71
30-01-23 16:00,791.8868333,21.067,38.387381,1,0,0,1,0,0,16,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.87,-0.50
30-01-23 16:15,781.9880333,21.05705,38.492203,1,0,0,1,0,0,16,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.87,-0.50
30-01-23 16:30,799.4484167,21.07363333,38.8112935,1,0,0,1,0,0,16,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.87,-0.50
30-01-23 16:45,818.0086667,21.06036667,38.871412,1,0,0,1,0,0,16,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.87,-0.50
30-01-23 17:00,803.4354333,21.03715,38.732677,1,0,0,1,0,0,17,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.97,-0.26
30-01-23 17:15,783.6378333,21.05041667,38.58161,1,0,0,1,0,0,17,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.97,-0.26
30-01-23 17:30,788.8622,21.02554167,38.652519,1,0,0,1,0,0,17,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.97,-0.26
30-01-23 17:45,780.8881667,20.91775,38.532282,1,0,0,1,0,0,17,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.97,-0.26
30-01-23 18:00,766.8648667,20.82488333,38.285642,1,0,0,1,0,0,18,1,30,0,0,16,1,1,bedroom,0.78,0.62,-1.00,0.00
30-01-23 18:15,742.6678,20.75191667,38.091413,1,0,0,1,0,0,18,1,30,0,0,16,1,1,bedroom,0.78,0.62,-1.00,0.00
30-01-23 18:30,730.0193333,20.72704167,37.90335,1,0,0,1,0,0,18,1,30,0,0,16,1,1,bedroom,0.78,0.62,-1.00,0.00
30-01-23 18:45,703.3475667,20.69221667,37.727619,1,0,0,1,0,0,18,1,30,0,0,16,1,1,bedroom,0.78,0.62,-1.00,0.00
30-01-23 19:00,668.1518333,20.65905,37.607382,1,0,0,1,0,0,19,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.97,0.26
30-01-23 19:15,681.0752667,20.61261667,37.598133,1,0,0,1,0,0,19,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.97,0.26
30-01-23 19:30,675.8509,20.624225,37.6983305,1,0,0,1,0,0,19,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.97,0.26
30-01-23 19:45,665.9521,20.57945,37.591967,1,0,0,1,0,0,19,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.97,0.26
30-01-23 20:00,675.026,20.54296667,37.474813,1,0,0,1,0,0,20,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.87,0.50
30-01-23 20:15,661.2776667,20.52638333,37.34841,1,0,0,1,0,0,20,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.87,0.50
30-01-23 20:30,664.0273333,20.52638333,37.2574615,1,0,0,1,0,0,20,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.87,0.50
30-01-23 20:45,664.8522333,20.49653333,37.166513,1,0,0,1,0,0,20,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.87,0.50
30-01-23 21:00,665.6771333,20.47995,37.07094,1,0,0,1,0,0,21,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.71,0.71
30-01-23 21:15,646.4294667,20.46336667,36.969201,1,0,0,1,0,0,21,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.71,0.71
30-01-23 21:30,644.3672167,20.45839167,36.898292,1,0,0,1,0,0,21,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.71,0.71
30-01-23 21:45,639.2803333,20.44678333,36.85513,1,0,0,1,0,0,21,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.71,0.71
30-01-23 22:00,643.9547667,20.42688333,36.781138,1,0,0,1,0,0,22,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.50,0.87
30-01-23 22:15,637.0806,20.4103,36.778055,1,0,0,1,0,0,22,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.50,0.87
30-01-23 22:30,630.7563667,20.4103,36.7086875,1,0,0,1,0,0,22,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.50,0.87
30-01-23 22:45,641.4800667,20.3904,36.663984,1,0,0,1,0,0,22,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.50,0.87
30-01-23 23:00,642.8549,20.38045,36.645486,1,0,0,1,0,0,23,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.26,0.97
30-01-23 23:15,618.6578333,20.38045,36.617739,1,0,0,1,0,0,23,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.26,0.97
30-01-23 23:30,648.4917167,20.37215833,36.6377785,1,0,0,1,0,0,23,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.26,0.97
30-01-23 23:45,635.4308,20.35723333,36.654735,1,0,0,1,0,0,23,1,30,0,0,16,1,1,bedroom,0.78,0.62,-0.26,0.97
31-01-23 00:00,632.6811333,20.3506,36.636237,1,0,0,1,0,0,0,2,31,1,0,16,1,1,bedroom,0.97,-0.22,0.00,1.00
31-01-23 00:15,638.1804667,20.32738333,36.596158,1,0,0,1,0,0,0,2,31,1,0,16,1,1,bedroom,0.97,-0.22,0.00,1.00
31-01-23 00:30,746.7923,20.40864167,37.696789,1,0,0,1,0,0,0,2,31,1,1,16,1,1,bedroom,0.97,-0.22,0.00,1.00
31-01-23 00:45,823.2330333,20.5695,38.48912,1,0,0,1,0,0,0,2,31,1,1,16,1,1,bedroom,0.97,-0.22,0.00,1.00
31-01-23 01:00,844.4054667,20.69221667,38.563112,1,0,0,1,0,0,1,2,31,1,1,16,1,1,bedroom,0.97,-0.22,0.26,0.97
31-01-23 01:15,820.4833667,20.7287,38.470622,1,0,0,1,0,0,1,2,31,1,1,16,1,1,bedroom,0.97,-0.22,0.26,0.97
31-01-23 01:30,835.7440167,20.76684167,38.4752465,1,0,0,1,0,0,1,2,31,1,1,16,1,1,bedroom,0.97,-0.22,0.26,0.97
31-01-23 01:45,839.7310333,20.75855,38.476788,1,0,0,1,0,0,1,2,31,1,1,16,1,1,bedroom,0.97,-0.22,0.26,0.97
31-01-23 02:00,815.259,20.7685,38.42746,1,0,0,1,0,0,2,2,31,1,1,16,1,1,bedroom,0.97,-0.22,0.50,0.87
31-01-23 02:15,809.4847,20.7685,38.412045,1,0,0,1,0,0,2,2,31,1,1,16,1,1,bedroom,0.97,-0.22,0.50,0.87
31-01-23 02:30,817.32125,20.79171667,38.3735075,1,0,0,1,0,0,2,2,31,1,1,16,1,1,bedroom,0.97,-0.22,0.50,0.87
31-01-23 02:45,792.9867,20.8083,38.430543,1,0,0,1,0,0,2,2,31,1,1,16,1,1,bedroom,0.97,-0.22,0.50,0.87
31-01-23 03:00,775.6638,20.81493333,38.445958,1,0,0,1,0,0,3,2,31,1,1,16,1,1,bedroom,0.97,-0.22,0.71,0.71
31-01-23 03:15,792.1618,20.82488333,38.479871,1,0,0,1,0,0,3,2,31,1,1,16,1,1,bedroom,0.97,-0.22,0.71,0.71
31-01-23 03:30,796.4237833,20.863025,38.560029,1,0,0,1,0,0,3,2,31,1,1,16,1,1,bedroom,0.97,-0.22,0.71,0.71
31-01-23 03:45,808.6598,20.8879,38.630938,1,0,0,1,0,0,3,2,31,1,1,16,1,1,bedroom,0.97,-0.22,0.71,0.71
31-01-23 04:00,807.01,20.87795,38.763507,1,0,0,1,0,0,4,2,31,1,1,16,1,1,bedroom,0.97,-0.22,0.87,0.50
31-01-23 04:15,771.2643333,20.89453333,38.698764,1,0,0,1,0,0,4,2,31,1,1,16,1,1,bedroom,0.97,-0.22,0.87,0.50
31-01-23 04:30,790.3745167,20.92935833,38.7311355,1,0,0,1,0,0,4,2,31,1,1,16,1,1,bedroom,0.97,-0.22,0.87,0.50
31-01-23 04:45,770.7144,20.9277,38.695681,1,0,0,1,0,0,4,2,31,1,1,16,1,1,bedroom,0.97,-0.22,0.87,0.50
31-01-23 05:00,765.2150667,20.9476,38.701847,1,0,0,1,0,0,5,2,31,1,1,16,1,1,bedroom,0.97,-0.22,0.97,0.26
31-01-23 05:15,760.2656667,20.98408333,38.726511,1,0,0,1,0,0,5,2,31,1,1,16,1,1,bedroom,0.97,-0.22,0.97,0.26
31-01-23 05:30,748.9920333,21.01559167,38.7434675,1,0,0,1,0,0,5,2,31,1,1,16,1,1,bedroom,0.97,-0.22,0.97,0.26
31-01-23 05:45,777.5885667,21.01725,38.748092,1,0,0,1,0,0,5,2,31,1,1,16,1,1,bedroom,0.97,-0.22,0.97,0.26
31-01-23 06:00,788.3122667,21.01393333,38.76659,1,0,0,1,0,0,6,2,31,1,1,16,1,1,bedroom,0.97,-0.22,1.00,0.00
31-01-23 06:15,761.6405,21.01393333,38.831333,1,0,0,1,0,0,6,2,31,1,1,16,1,1,bedroom,0.97,-0.22,1.00,0.00
31-01-23 06:30,774.7014167,21.05041667,38.8760365,1,0,0,1,0,0,6,2,31,1,1,16,1,1,bedroom,0.97,-0.22,1.00,0.00
31-01-23 06:45,790.512,21.06368333,38.966985,1,0,0,1,0,0,6,2,31,1,1,16,1,1,bedroom,0.97,-0.22,1.00,0.00
31-01-23 07:00,777.3136,20.91443333,39.114969,1,0,0,1,0,0,7,2,31,1,0,16,1,1,bedroom,0.97,-0.22,0.97,-0.26
31-01-23 07:15,742.1178667,20.7884,38.785088,1,0,0,1,0,0,7,2,31,1,0,16,1,1,bedroom,0.97,-0.22,0.97,-0.26
31-01-23 07:30,719.2956333,20.78010833,38.6633095,1,0,0,1,0,0,7,2,31,1,0,16,1,1,bedroom,0.97,-0.22,0.97,-0.26
31-01-23 07:45,727.2696667,20.79171667,38.942321,1,0,0,1,0,0,7,2,31,1,0,16,1,1,bedroom,0.97,-0.22,0.97,-0.26
31-01-23 08:00,734.9687333,20.83151667,39.235206,1,0,0,1,0,0,8,2,31,1,0,16,1,1,bedroom,0.97,-0.22,0.87,-0.50
31-01-23 08:15,752.2916333,20.8481,39.407854,1,0,0,1,0,0,8,2,31,1,0,16,1,1,bedroom,0.97,-0.22,0.87,-0.50
31-01-23 08:30,763.5652667,20.89785,39.5912925,1,0,0,1,0,0,8,2,31,1,0,16,1,1,bedroom,0.97,-0.22,0.87,-0.50
31-01-23 08:45,772.9141333,20.91443333,39.685324,1,0,0,1,0,0,8,2,31,1,0,16,1,1,bedroom,0.97,-0.22,0.87,-0.50
31-01-23 09:00,785.8375667,20.91775,39.685324,1,0,0,1,0,0,9,2,31,1,0,16,1,1,bedroom,0.97,-0.22,0.71,-0.71
31-01-23 09:15,772.9141333,20.9476,39.716154,1,0,0,1,0,0,9,2,31,1,0,16,1,1,bedroom,0.97,-0.22,0.71,-0.71
31-01-23 09:30,763.5652667,20.952575,39.697656,1,0,0,1,0,0,9,2,31,1,0,16,1,1,bedroom,0.97,-0.22,0.71,-0.71
31-01-23 09:45,766.0399667,20.97745,39.743901,1,0,0,1,0,0,9,2,31,1,0,16,1,1,bedroom,0.97,-0.22,0.71,-0.71
31-01-23 10:00,772.9141333,21.00398333,39.780897,1,0,0,1,0,0,10,2,31,1,0,16,1,1,bedroom,0.97,-0.22,0.50,-0.87
31-01-23 10:15,769.6145333,21.03051667,39.861055,1,0,0,1,0,0,10,2,31,1,0,16,1,1,bedroom,0.97,-0.22,0.50,-0.87
31-01-23 10:30,769.7520167,21.05705,39.9335055,1,0,0,1,0,0,10,2,31,1,0,16,1,1,bedroom,0.97,-0.22,0.50,-0.87
31-01-23 10:45,794.9114667,21.07695,39.894968,1,0,0,1,0,0,10,2,31,1,0,16,1,1,bedroom,0.97,-0.22,0.50,-0.87
31-01-23 11:00,777.8635333,21.09685,39.790146,1,0,0,1,0,0,11,2,31,1,0,16,1,1,bedroom,0.97,-0.22,0.26,-0.97
31-01-23 11:15,775.6638,21.12006667,39.833308,1,0,0,1,0,0,11,2,31,1,0,16,1,1,bedroom,0.97,-0.22,0.26,-0.97
31-01-23 11:30,778.55095,21.14991667,39.864138,1,0,0,1,0,0,11,2,31,1,0,16,1,1,bedroom,0.97,-0.22,0.26,-0.97
31-01-23 11:45,780.8881667,21.1665,39.820976,1,0,0,1,0,0,11,2,31,1,0,16,1,1,bedroom,0.97,-0.22,0.26,-0.97
31-01-23 12:00,770.1644667,21.19303333,39.857972,1,0,0,1,0,0,12,2,31,1,0,16,1,1,bedroom,0.97,-0.22,0.00,-1.00
31-01-23 12:15,781.9880333,21.17976667,39.867221,1,0,0,1,0,0,12,2,31,1,0,16,1,1,bedroom,0.97,-0.22,0.00,-1.00
31-01-23 12:30,787.0749167,21.2063,40.046035,1,0,0,1,0,0,12,2,31,1,0,16,1,1,bedroom,0.97,-0.22,0.00,-1.00
31-01-23 12:45,821.0333,21.2262,40.530066,1,0,0,1,0,0,12,2,31,1,0,16,1,1,bedroom,0.97,-0.22,0.00,-1.00
31-01-23 13:00,836.1564667,21.20961667,40.718129,1,0,0,1,0,0,13,2,31,1,0,16,1,1,bedroom,0.97,-0.22,-0.26,-0.97
31-01-23 13:15,821.8582,21.19635,40.662635,1,0,0,1,0,0,13,2,31,1,0,16,1,1,bedroom,0.97,-0.22,-0.26,-0.97
31-01-23 13:30,771.4018167,21.21956667,40.5470225,1,0,0,1,0,0,13,2,31,1,0,16,1,1,bedroom,0.97,-0.22,-0.26,-0.97
31-01-23 13:45,771.2643333,21.19966667,40.456074,1,0,0,1,0,0,13,2,31,1,0,16,1,1,bedroom,0.97,-0.22,-0.26,-0.97
31-01-23 14:00,754.7663333,21.17313333,40.40058,1,0,0,1,0,0,14,2,31,1,0,16,1,1,bedroom,0.97,-0.22,-0.50,-0.87
31-01-23 14:15,730.5692667,21.1665,40.314256,1,0,0,1,0,0,14,2,31,1,0,16,1,1,bedroom,0.97,-0.22,-0.50,-0.87
31-01-23 14:30,736.7560167,21.15986667,40.419078,1,0,0,1,0,0,14,2,31,1,0,16,1,1,bedroom,0.97,-0.22,-0.50,-0.87
31-01-23 14:45,693.7237333,21.11343333,40.394414,1,0,0,1,0,0,14,2,31,1,0,16,1,1,bedroom,0.97,-0.22,-0.50,-0.87
31-01-23 15:00,679.7004333,21.08026667,40.468406,1,0,0,1,0,0,15,2,31,1,0,16,1,1,bedroom,0.97,-0.22,-0.71,-0.71
31-01-23 15:15,703.8975,21.08358333,40.641054,1,0,0,1,0,0,15,2,31,1,0,16,1,1,bedroom,0.97,-0.22,-0.71,-0.71
31-01-23 15:30,710.6341833,21.111775,40.807536,1,0,0,1,0,0,15,2,31,1,0,16,1,1,bedroom,0.97,-0.22,-0.71,-0.71
31-01-23 15:45,732.2190667,21.10016667,40.875362,1,0,0,1,0,0,15,2,31,1,0,16,1,1,bedroom,0.97,-0.22,-0.71,-0.71
31-01-23 16:00,745.6924333,21.09353333,40.884611,1,0,0,1,0,0,16,2,31,1,0,16,1,1,bedroom,0.97,-0.22,-0.87,-0.50
31-01-23 16:15,728.3695333,21.09021667,40.958603,1,0,0,1,0,0,16,2,31,1,0,16,1,1,bedroom,0.97,-0.22,-0.87,-0.50
31-01-23 16:30,730.2943,21.11343333,41.0433855,1,0,0,1,0,0,16,2,31,1,0,16,1,1,bedroom,0.97,-0.22,-0.87,-0.50
31-01-23 16:45,760.5406333,21.06036667,41.10967,1,0,0,1,0,0,16,2,31,1,0,16,1,1,bedroom,0.97,-0.22,-0.87,-0.50
31-01-23 17:00,737.7184,20.95423333,41.100421,1,0,0,1,0,0,17,2,31,1,0,16,1,1,bedroom,0.97,-0.22,-0.97,-0.26
31-01-23 17:15,725.3449,20.87795,41.097338,1,0,0,1,0,0,17,2,31,1,0,16,1,1,bedroom,0.97,-0.22,-0.97,-0.26
31-01-23 17:30,701.5602833,20.85970833,41.0772985,1,0,0,1,0,0,17,2,31,1,0,16,1,1,bedroom,0.97,-0.22,-0.97,-0.26
31-01-23 17:45,694.8236,20.83151667,41.097338,1,0,0,1,0,0,17,2,31,1,0,16,1,1,bedroom,0.97,-0.22,-0.97,-0.26
31-01-23 18:00,720.9454333,20.82156667,41.155915,1,0,0,1,0,0,18,2,31,1,0,16,1,1,bedroom,0.97,-0.22,-1.00,0.00
31-01-23 18:15,695.0985667,20.77513333,41.152832,1,0,0,1,0,0,18,2,31,1,0,16,1,1,bedroom,0.97,-0.22,-1.00,0.00
31-01-23 18:30,678.0506333,20.7685,41.1173775,1,0,0,1,0,0,18,2,31,1,0,16,1,1,bedroom,0.97,-0.22,-1.00,0.00
31-01-23 18:45,662.9274667,20.76186667,41.106587,1,0,0,1,0,0,18,2,31,1,0,16,1,1,bedroom,0.97,-0.22,-1.00,0.00
31-01-23 19:00,648.6292,20.73533333,41.149749,1,0,0,1,0,0,19,2,31,1,0,16,1,1,bedroom,0.97,-0.22,-0.97,0.26
31-01-23 19:15,650.0040333,20.71543333,41.189828,1,0,0,1,0,0,19,2,31,1,0,16,1,1,bedroom,0.97,-0.22,-0.97,0.26
31-01-23 19:30,638.31795,20.72538333,41.1852035,1,0,0,1,0,0,19,2,31,1,0,16,1,1,bedroom,0.97,-0.22,-0.97,0.26
31-01-23 19:45,643.6798,20.7088,41.220658,1,0,0,1,0,0,19,2,31,1,0,16,1,1,bedroom,0.97,-0.22,-0.97,0.26
31-01-23 20:00,646.1545,20.68558333,41.276152,1,0,0,1,0,0,20,2,31,1,0,16,1,1,bedroom,0.97,-0.22,-0.87,0.50
31-01-23 20:15,620.0326667,20.66568333,41.29465,1,0,0,1,0,0,20,2,31,1,0,16,1,1,bedroom,0.97,-0.22,-0.87,0.50
31-01-23 20:30,609.5839333,20.67231667,41.2961915,1,0,0,1,0,0,20,2,31,1,0,16,1,1,bedroom,0.97,-0.22,-0.87,0.50
31-01-23 20:45,616.1831333,20.65573333,41.334729,1,0,0,1,0,0,20,2,31,1,0,16,1,1,bedroom,0.97,-0.22,-0.87,0.50
